Date,Adj Close,Close,High,Low,Open,Volume
11/05/2017,3.120108843,3.162499905,3.260750055,2.997750044,3.001250029,1939792000
12/05/2017,3.154392958,3.197249889,3.24000001,3.144500017,3.165750027,962620000
15/05/2017,3.312741518,3.357749939,3.360249996,3.234499931,3.239000082,1087540000
16/05/2017,3.374403715,3.420249939,3.436000109,3.334000111,3.409499884,1120700000
17/05/2017,3.15019989,3.193000078,3.371500015,3.188750029,3.352499962,1271368000
18/05/2017,3.282157421,3.32675004,3.335750103,3.176249981,3.237499952,1156032000
19/05/2017,3.357958794,3.400000095,3.455499887,3.380500078,3.425750017,1018372000
22/05/2017,3.429561853,3.472500086,3.486999989,3.43324995,3.444250107,836608000
23/05/2017,3.38338995,3.425750017,3.494750023,3.392750025,3.492500067,681248000
24/05/2017,3.421414375,3.464250088,3.526750088,3.451999903,3.523999929,815996000
25/05/2017,3.413759708,3.456500053,3.500750065,3.411000013,3.5,608228000
26/05/2017,3.502153397,3.546000004,3.631999969,3.427750111,3.448250055,779140000
30/05/2017,3.576967239,3.621750116,3.657249928,3.576250076,3.592499971,989652000
31/05/2017,3.564126968,3.608750105,3.674999952,3.551249981,3.667249918,887316000
01/06/2017,3.564373732,3.608999968,3.625750065,3.562999964,3.624749899,503340000
02/06/2017,3.546597004,3.59100008,3.632499933,3.585000038,3.605999947,487456000
05/06/2017,3.654495239,3.70024991,3.713249922,3.562750101,3.574500084,817376000
06/06/2017,3.637953281,3.683500051,3.742249966,3.670000076,3.695499897,758728000
07/06/2017,3.681901932,3.727999926,3.746999979,3.692500114,3.708250046,612612000
08/06/2017,3.949057341,3.998500109,4,3.794749975,3.836499929,1161744000
09/06/2017,3.693753719,3.74000001,4.212500095,3.568749905,4.118500233,3692928000
12/06/2017,3.702889204,3.749249935,3.792500019,3.552750111,3.647000074,1697532000
13/06/2017,3.73819828,3.785000086,3.869250059,3.641249895,3.859999895,1672504000
14/06/2017,3.746098042,3.792999983,3.851500034,3.712500095,3.788000107,1184640000
15/06/2017,3.762147665,3.809250116,3.839999914,3.662499905,3.674000025,963824000
16/06/2017,3.743629694,3.790499926,3.867500067,3.756000042,3.819000006,924960000
19/06/2017,3.884367228,3.933000088,3.938250065,3.831500053,3.835249901,778176000
20/06/2017,3.878688335,3.927249908,4.043499947,3.923000097,3.975749969,1095444000
21/06/2017,3.93745327,3.986749887,3.990499973,3.892499924,3.955250025,682652000
22/06/2017,3.910293341,3.959249973,4.008500099,3.934999943,3.994999886,469132000
23/06/2017,3.798196793,3.845750093,3.98300004,3.830499887,3.967000008,1088588000
26/06/2017,3.756716251,3.803750038,3.914999962,3.708250046,3.878999949,1063960000
27/06/2017,3.619186878,3.664499998,3.794749975,3.658750057,3.786000013,999492000
28/06/2017,3.74684,3.793750048,3.798500061,3.643749952,3.73300004,994948000
29/06/2017,3.621657133,3.667000055,3.767999887,3.601999998,3.765000105,1064424000
30/06/2017,3.56931138,3.614000082,3.698250055,3.587500095,3.684499979,731060000
03/07/2017,3.440178871,3.483249903,3.641249895,3.46449995,3.626250029,709072000
05/07/2017,3.532028913,3.576250076,3.605499983,3.528249979,3.547499895,820188000
06/07/2017,3.542645931,3.586999893,3.634500027,3.493999958,3.546750069,746284000
07/07/2017,3.623631954,3.66899991,3.6875,3.621249914,3.644500017,654972000
10/07/2017,3.794986725,3.842499971,3.849999905,3.717000008,3.743499994,958492000
11/07/2017,3.848812342,3.897000074,3.904750109,3.803750038,3.846250057,757956000
12/07/2017,4.012513638,4.062749863,4.074999809,3.914000034,3.957499981,1145208000
13/07/2017,3.966094971,4.015749931,4.15749979,3.96875,4.074999809,1369132000
14/07/2017,4.072758198,4.12375021,4.125249863,4.025249958,4.032249928,941948000
17/07/2017,4.055475235,4.106249809,4.1875,4.043749809,4.158249855,930792000
18/07/2017,4.097696781,4.149000168,4.163750172,4.03249979,4.044499874,776640000
19/07/2017,4.076462746,4.127500057,4.184999943,4.115250111,4.158249855,687044000
20/07/2017,4.135720253,4.1875,4.187749863,4.097750187,4.148250103,699596000
21/07/2017,4.15053606,4.202499866,4.232500076,4.152249813,4.166749954,648332000
24/07/2017,4.102387905,4.153749943,4.219500065,4.143000126,4.209750175,652524000
25/07/2017,4.08263588,4.133749962,4.148250103,4.08949995,4.13049984,496556000
26/07/2017,4.129794598,4.181499958,4.248250008,4.146249771,4.191999912,640404000
27/07/2017,3.993501902,4.043499947,4.218500137,3.938999891,4.206749916,782856000
28/07/2017,4.058932781,4.109749794,4.134500027,3.982000113,4.007249832,513348000
31/07/2017,4.012513638,4.062749863,4.159999847,4.015500069,4.12349987,559672000
01/08/2017,4.061399937,4.112249851,4.113999844,4.025000095,4.053249836,431384000
02/08/2017,4.058932781,4.109749794,4.147749901,4.031750202,4.143750191,478444000
03/08/2017,4.110536098,4.162000179,4.165750027,4.092000008,4.109250069,442420000
04/08/2017,4.12856102,4.180250168,4.251749992,4.162000179,4.184999943,589096000
07/08/2017,4.255471706,4.308750153,4.309249878,4.199999809,4.209750175,717412000
08/08/2017,4.204854965,4.257500172,4.363999844,4.217750072,4.347249985,755336000
09/08/2017,4.249546528,4.302750111,4.305250168,4.19175005,4.210750103,530784000
10/08/2017,4.067574501,4.118500233,4.316500187,4.108250141,4.303999901,1328088000
11/08/2017,3.850788116,3.898999929,3.974999905,3.822750092,3.928499937,1497196000
14/08/2017,4.157941341,4.210000038,4.213749886,3.980000019,3.991750002,1279020000
15/08/2017,4.122880936,4.174499989,4.241749763,4.139750004,4.215250015,764532000
16/08/2017,4.077695847,4.128749847,4.213500023,4.096000195,4.189750195,596632000
17/08/2017,3.986834526,4.03674984,4.137499809,4.034500122,4.120250225,525444000
18/08/2017,3.987575293,4.037499905,4.109000206,3.990999937,4.091750145,601204000
21/08/2017,3.92955184,3.97874999,4.073750019,3.934250116,4.062250137,623672000
22/08/2017,4.017033577,4.06374979,4.069749832,3.992749929,4.012249947,450456000
23/08/2017,4.097351551,4.144999981,4.15625,4.021249771,4.03000021,579520000
24/08/2017,4.082275391,4.129749775,4.18200016,4.103000164,4.177499771,469700000
25/08/2017,4.048172951,4.09525013,4.164500237,4.088749886,4.154250145,357200000
28/08/2017,4.076838493,4.124249935,4.127500057,4.05824995,4.114500046,389496000
29/08/2017,4.070167065,4.117499828,4.139500141,4.056499958,4.064750195,324096000
30/08/2017,4.094385147,4.142000198,4.153250217,4.106750011,4.137499809,384400000
31/08/2017,4.187304497,4.236000061,4.239999771,4.15500021,4.162499905,612684000
01/09/2017,4.212511539,4.261499882,4.297500134,4.239999771,4.24875021,445432000
05/09/2017,4.100068092,4.147749901,4.21449995,4.089000225,4.209499836,695364000
06/09/2017,4.097598553,4.145249844,4.195000172,4.110000134,4.181000233,397672000
07/09/2017,4.116626263,4.164500237,4.197249889,4.12375021,4.162250042,352868000
08/09/2017,4.0452075,4.09224987,4.167749882,4.067749977,4.152750015,498856000
11/09/2017,4.176430225,4.224999905,4.235750198,4.132999897,4.138500214,567444000
12/09/2017,4.191504955,4.240250111,4.25,4.174250126,4.25,411488000
13/09/2017,4.210286617,4.259250164,4.288499832,4.18200016,4.214749813,580960000
14/09/2017,4.186316013,4.235000134,4.31400013,4.195000172,4.219749928,513712000
15/09/2017,4.450986862,4.50274992,4.50274992,4.316249847,4.321499825,1364792000
18/09/2017,4.634849548,4.68874979,4.78000021,4.621500015,4.628499985,1684460000
19/09/2017,4.629907608,4.683750153,4.746250153,4.615499973,4.637750149,874280000
20/09/2017,4.592590809,4.645999908,4.735499859,4.605249882,4.6875,724920000
21/09/2017,4.467050552,4.519000053,4.567500114,4.44024992,4.540999889,1075600000
22/09/2017,4.423557281,4.474999905,4.557750225,4.465000153,4.507500172,491232000
25/09/2017,4.225855827,4.275000095,4.445000172,4.254000187,4.443749905,874580000
26/09/2017,4.249579906,4.298999786,4.467000008,4.258749962,4.411250114,1125620000
27/09/2017,4.342747211,4.393249989,4.406750202,4.318749905,4.390500069,713720000
28/09/2017,4.341510773,4.392000198,4.404500008,4.343999863,4.400499821,435244000
29/09/2017,4.417872906,4.469250202,4.493249893,4.431250095,4.477000237,619092000
02/10/2017,4.423557281,4.474999905,4.549499989,4.425000191,4.519999981,503480000
03/10/2017,4.432701111,4.484250069,4.514500141,4.439499855,4.481249809,390332000
04/10/2017,4.469768524,4.521749973,4.544250011,4.453499794,4.490499973,427848000
05/10/2017,4.467298985,4.519249916,4.550000191,4.488999844,4.546500206,437364000
06/10/2017,4.480396271,4.53249979,4.546000004,4.474999905,4.491250038,318800000
09/10/2017,4.581468582,4.634749889,4.668250084,4.550749779,4.569749832,563492000
10/10/2017,4.668952942,4.723249912,4.823750019,4.681499958,4.785749912,974876000
11/10/2017,4.718625069,4.773499966,4.775000095,4.693500042,4.739999771,529508000
12/10/2017,4.720849037,4.77575016,4.827250004,4.748250008,4.77699995,528292000
13/10/2017,4.80882597,4.864749908,4.875,4.791250229,4.838749886,628728000
16/10/2017,4.891365051,4.948249817,4.951250076,4.830999851,4.894999981,576640000
17/10/2017,4.886919022,4.943749905,4.972499847,4.908750057,4.927249908,478596000
18/10/2017,4.882717133,4.939499855,4.953499794,4.833000183,4.952750206,567316000
19/10/2017,4.88815403,4.945000172,4.949999809,4.81125021,4.861000061,570772000
20/10/2017,4.865913391,4.922500134,4.989749908,4.913499832,4.962250233,451620000
23/10/2017,4.858993053,4.915500164,4.971250057,4.894999981,4.944499969,428696000
24/10/2017,4.909900665,4.967000008,4.96875,4.898499966,4.924749851,407244000
25/10/2017,4.785843849,4.841499805,4.980500221,4.779250145,4.927000046,828160000
26/10/2017,4.836010456,4.892250061,4.903999805,4.84525013,4.86950016,322744000
27/10/2017,4.988488197,5.046500206,5.046750069,4.918749809,4.945000172,572192000
30/10/2017,5.037417412,5.096000195,5.152249813,5.030499935,5.046500206,504056000
31/10/2017,5.110814571,5.170249939,5.197249889,5.122499943,5.128250122,411908000
01/11/2017,5.120452404,5.179999828,5.249249935,5.114999771,5.233749866,502576000
02/11/2017,5.089315414,5.148499966,5.195250034,5.091249943,5.150000095,342308000
03/11/2017,5.157274723,5.21724987,5.21724987,5.133500099,5.179999828,353640000
06/11/2017,5.180502892,5.240749836,5.249499798,5.167500019,5.179999828,389944000
07/11/2017,5.239813328,5.300749779,5.322500229,5.25150013,5.263750076,427700000
08/11/2017,5.168888092,5.229000092,5.300000191,5.181000233,5.296249866,522988000
09/11/2017,5.073993206,5.132999897,5.158249855,5.009250164,5.131750107,978564000
10/11/2017,5.34138298,5.40350008,5.466750145,5.290750027,5.327000141,1253256000
13/11/2017,5.254642487,5.315750122,5.429249763,5.300250053,5.40350008,582376000
14/11/2017,5.292945862,5.354499817,5.369999886,5.280749798,5.324999809,529292000
15/11/2017,5.189151287,5.249499798,5.300000191,5.195000172,5.298749924,501948000
16/11/2017,5.229436398,5.290249825,5.355000019,5.28125,5.324500084,441768000
17/11/2017,5.223257542,5.28399992,5.383749962,5.268750191,5.34800005,515664000
20/11/2017,5.290475845,5.352000237,5.364250183,5.262499809,5.299749851,396100000
21/11/2017,5.339160919,5.401249886,5.413000107,5.360000134,5.392250061,399176000
22/11/2017,5.315172672,5.373250008,5.425000191,5.340250015,5.425000191,356640000
24/11/2017,5.365372658,5.423999786,5.425000191,5.364999771,5.389750004,180752000
27/11/2017,5.295633793,5.353499889,5.434000015,5.350249767,5.432750225,422896000
28/11/2017,5.210812092,5.267749786,5.368249893,5.205999851,5.358749866,512752000
29/11/2017,4.857421875,4.91050005,5.252999783,4.780749798,5.250249863,1396788000
30/11/2017,4.963514328,5.017749786,5.066999912,4.916250229,4.980000019,823768000
01/12/2017,4.88858223,4.941999912,5.003250122,4.811749935,4.982749939,811548000
04/12/2017,4.616061687,4.666500092,5.007500172,4.612500191,5.00124979,1240844000
05/12/2017,4.642767906,4.693500042,4.817500114,4.514500141,4.559999943,981488000
06/12/2017,4.68035984,4.731500149,4.753499985,4.620999813,4.642499924,467032000
07/12/2017,4.747870445,4.799749851,4.840000153,4.752999783,4.798999786,542600000
08/12/2017,4.735505104,4.787250042,4.86950016,4.778749943,4.850249767,466876000
11/12/2017,4.813898087,4.866499901,4.86950016,4.78550005,4.801499844,372748000
12/12/2017,4.719430447,4.770999908,4.846000195,4.74725008,4.822500229,455016000
13/12/2017,4.604190826,4.654500008,4.81374979,4.646999836,4.8125,554280000
14/12/2017,4.61136055,4.66174984,4.733500004,4.614999771,4.647999763,438164000
15/12/2017,4.737236977,4.789000034,4.809500217,4.640500069,4.706250191,670036000
18/12/2017,4.894023418,4.947500229,4.950500011,4.800000191,4.829999924,477704000
19/12/2017,4.849757195,4.902750015,4.943250179,4.874000072,4.938000202,373100000
20/12/2017,4.866819859,4.920000076,4.951749802,4.863749981,4.942500114,288820000
21/12/2017,4.844315529,4.897250175,4.948750019,4.888750076,4.923500061,300904000
22/12/2017,4.82898283,4.881750107,4.891250134,4.78125,4.860000134,466276000
26/12/2017,4.882647991,4.93599987,4.943749905,4.795499802,4.825749874,355080000
27/12/2017,4.875968933,4.929249763,4.999249935,4.90775013,4.922500134,329488000
28/12/2017,4.881659508,4.934999943,4.984499931,4.928750038,4.953249931,240248000
29/12/2017,4.78521204,4.837500095,4.961500168,4.837500095,4.961500168,279964000
02/01/2018,4.929879665,4.983749866,4.987500191,4.862500191,4.894499779,355616000
03/01/2018,5.254335403,5.311749935,5.34250021,5.09375,5.102499962,914704000
04/01/2018,5.282032013,5.339749813,5.451250076,5.317249775,5.394000053,583268000
05/01/2018,5.326795101,5.385000229,5.422749996,5.27699995,5.354750156,580124000
08/01/2018,5.490010738,5.550000191,5.625,5.46449995,5.510000229,881216000
09/01/2018,5.488528252,5.548500061,5.595499992,5.46600008,5.555500031,497000000
10/01/2018,5.531558037,5.592000008,5.595499992,5.400000095,5.454999924,582664000
11/01/2018,5.541448116,5.602000237,5.656750202,5.580249786,5.625,406032000
12/01/2018,5.51424551,5.574500084,5.624750137,5.533500195,5.590000153,359916000
16/01/2018,5.44327116,5.50274992,5.687749863,5.417250156,5.601250172,702348000
17/01/2018,5.557274818,5.618000031,5.627999783,5.422500134,5.517499924,538408000
18/01/2018,5.550350666,5.611000061,5.665999889,5.566999912,5.598499775,408632000
19/01/2018,5.690568924,5.75274992,5.777249813,5.675000191,5.702250004,609380000
22/01/2018,5.779101372,5.84224987,5.843999863,5.702499866,5.760749817,550944000
23/01/2018,5.908191204,5.972750187,5.99574995,5.877500057,5.896249771,475228000
24/01/2018,5.831281185,5.894999981,6.012249947,5.838749886,5.975999832,579972000
25/01/2018,5.844882011,5.908750057,5.993750095,5.893750191,5.949999809,409884000
26/01/2018,6.017496586,6.083250046,6.083499908,5.940000057,5.953000069,516356000
29/01/2018,6.10454607,6.171249866,6.202750206,6.015250206,6.068500042,455116000
30/01/2018,6.002410412,6.06799984,6.16050005,5.960249901,6.027750015,570832000
31/01/2018,6.078577995,6.144999981,6.231750011,6.111249924,6.144249916,478576000
01/02/2018,5.947510719,6.012499809,6.172500134,5.951499939,5.962999821,519224000
02/02/2018,5.774898052,5.837999821,5.949250221,5.779250145,5.925000191,718464000
05/02/2018,5.284753323,5.34250021,5.830749989,5.125,5.675000191,1165204000
06/02/2018,5.578543186,5.639500141,5.642499924,5.099999905,5.110000134,1114800000
07/02/2018,5.658174038,5.71999979,5.874249935,5.667500019,5.739500046,802932000
08/02/2018,5.379221916,5.438000202,5.88049984,5.437749863,5.847000122,1144000000
09/02/2018,5.7392869,5.802000046,5.972249985,5.438000202,5.956250191,1674604000
12/02/2018,5.639131546,5.700749874,5.887000084,5.625750065,5.883999825,1093172000
13/02/2018,5.75288868,5.815750122,5.862500191,5.631249905,5.664000034,625524000
14/02/2018,5.970262527,6.03550005,6.064750195,5.763750076,5.775000095,744988000
15/02/2018,6.095890999,6.162499905,6.209249973,6.038000107,6.119750023,698900000
16/02/2018,6.030109406,6.096000195,6.25,6.086750031,6.135000229,637656000
20/02/2018,6.159692287,6.227000237,6.296750069,6.114999771,6.118750095,686240000
21/02/2018,5.972489357,6.037749767,6.299250126,6.03399992,6.292250156,892292000
22/02/2018,5.992037296,6.053750038,6.140749931,5.987500191,6.068250179,534364000
23/02/2018,6.08557415,6.148250103,6.148250103,6.063000202,6.114250183,415300000
26/02/2018,6.101658344,6.164500237,6.199500084,6.101500034,6.195000172,469312000
27/02/2018,6.08878994,6.151500225,6.222750187,6.128250122,6.137499809,455436000
28/02/2018,5.988327026,6.050000191,6.202499866,6.038249969,6.162499905,523116000
01/03/2018,5.746070385,5.805250168,6.102250099,5.703000069,6.047749996,1040120000
02/03/2018,5.853216648,5.913499832,5.920000076,5.546249866,5.696499825,913428000
05/03/2018,5.831193924,5.891250134,5.931250095,5.737999916,5.862750053,620776000
06/03/2018,5.992283344,6.053999901,6.073500156,5.934000015,5.977499962,636808000
07/03/2018,5.984364986,6.046000004,6.098750114,5.948750019,5.949999809,581208000
08/03/2018,5.968033791,6.029500008,6.073750019,5.984749794,6.073750019,411912000
09/03/2018,6.070727825,6.133250237,6.146249771,6.06125021,6.077499866,505524000
12/03/2018,6.180348873,6.243999958,6.324999809,6.166749954,6.175000191,605060000
13/03/2018,6.129619122,6.192749977,6.362500191,6.151000023,6.287250042,619772000
14/03/2018,6.155108929,6.218500137,6.263750076,6.155499935,6.236249924,505496000
15/03/2018,6.169955254,6.233500004,6.315499783,6.190999985,6.232250214,401952000
16/03/2018,6.198164463,6.262000084,6.28125,6.211999893,6.25,399456000
19/03/2018,5.963581085,6.025000095,6.233749866,5.925000191,6.204500198,713772000
20/03/2018,6.175893784,6.239500046,6.278749943,6.027999878,6.027999878,554696000
21/03/2018,6.150653839,6.214000225,6.300000191,6.18324995,6.232999802,438688000
22/03/2018,5.984613419,6.046249866,6.197000027,6.008500099,6.150000095,551196000
23/03/2018,5.764877796,5.824250221,6.0625,5.813000202,6.059999943,735620000
26/03/2018,6.049693584,6.111999989,6.113249779,5.897500038,5.949999809,611424000
27/03/2018,5.580525875,5.638000011,6.25,5.496250153,6.193749905,1409000000
28/03/2018,5.477338314,5.533750057,5.734749794,5.425000191,5.603250027,945904000
29/03/2018,5.730729103,5.789750099,5.887499809,5.517499924,5.602749825,916628000
02/04/2018,5.46991539,5.526249886,5.866250038,5.4375,5.718500137,922092000
03/04/2018,5.576319218,5.633749962,5.758749962,5.533750057,5.695000172,667432000
04/04/2018,5.598342419,5.656000137,5.666500092,5.349999905,5.375249863,789168000
05/04/2018,5.478081703,5.534500122,5.728250027,5.462250233,5.715000153,701240000
06/04/2018,5.301647663,5.356249809,5.539999962,5.326749802,5.430749893,662988000
09/04/2018,5.33035183,5.385250092,5.549250126,5.364999771,5.420000076,499524000
10/04/2018,5.639666557,5.697750092,5.724999905,5.560249805,5.618000031,761676000
11/04/2018,5.598342419,5.656000137,5.724500179,5.623000145,5.682750225,460244000
12/04/2018,5.805211544,5.864999771,5.882999897,5.705249786,5.75,593920000
13/04/2018,5.72850132,5.787499905,5.937749863,5.738749981,5.929249763,503036000
16/04/2018,5.728254318,5.787250042,5.821000099,5.691999912,5.794250011,350792000
17/04/2018,5.877961159,5.938499928,5.960000038,5.783750057,5.840000153,447224000
18/04/2018,5.849009991,5.909249783,5.981249809,5.819250107,5.887499809,391364000
19/04/2018,5.667628288,5.725999832,5.827499866,5.670000076,5.793749809,471996000
20/04/2018,5.659462929,5.717750072,5.802499771,5.68625021,5.71724987,386200000
23/04/2018,5.539943218,5.597000122,5.787499905,5.570750237,5.735750198,427508000
24/04/2018,5.47362566,5.53000021,5.71999979,5.464000225,5.623000145,414596000
25/04/2018,5.361282825,5.416500092,5.539500237,5.257500172,5.5,588492000
26/04/2018,5.573101521,5.63049984,5.638750076,5.513249874,5.579999924,375824000
27/04/2018,5.600568771,5.658249855,5.757500172,5.615499973,5.737500191,400848000
30/04/2018,5.565184116,5.622499943,5.724999905,5.603000164,5.674749851,327844000
01/05/2018,5.620613098,5.678500175,5.681250095,5.554999828,5.614250183,253788000
02/05/2018,5.600072861,5.65775013,5.71999979,5.631249905,5.675000191,268248000
03/05/2018,5.765371323,5.824749947,5.851250172,5.644249916,5.690000057,443144000
04/05/2018,5.915574551,5.976500034,5.979750156,5.778250217,5.795750141,400660000
07/05/2018,6.153623581,6.217000008,6.274750233,6.072249889,6.082250118,687616000
08/05/2018,6.196184158,6.260000229,6.262750149,6.167749882,6.21724987,506616000
09/05/2018,6.329312325,6.394499779,6.396749973,6.25274992,6.280250072,596760000
10/05/2018,6.436955452,6.503250122,6.512499809,6.429999828,6.447999954,994080000
11/05/2018,6.298382282,6.363249779,6.494750023,6.263500214,6.319499969,1214456000
14/05/2018,6.318919659,6.383999825,6.462250233,6.360000134,6.401750088,523140000
15/05/2018,6.0764184,6.138999939,6.322500229,6.037499905,6.319749832,963528000
16/05/2018,6.087553501,6.150249958,6.212999821,6.062749863,6.099999905,553828000
17/05/2018,6.129619122,6.192749977,6.287499905,6.135749817,6.15199995,519784000
18/05/2018,6.085822582,6.148499966,6.309249878,6.143499851,6.245250225,483716000
21/05/2018,6.043753624,6.105999947,6.250750065,6.012249947,6.247000217,640624000
22/05/2018,6.005646706,6.067500114,6.144999981,6.006249905,6.11950016,518264000
23/05/2018,6.129201889,6.188499928,6.189750195,6.006249905,6.006999969,442956000
24/05/2018,6.13291502,6.192249775,6.235000134,6.131000042,6.18475008,437372000
25/05/2018,6.172286034,6.231999874,6.24849987,6.169000149,6.204999924,292112000
29/05/2018,6.155200481,6.214749813,6.283500195,6.167500019,6.213749886,352684000
30/05/2018,6.264146805,6.324749947,6.333499908,6.223750114,6.24875021,390996000
31/05/2018,6.244338036,6.304749966,6.380000114,6.281750202,6.292500019,493868000
01/06/2018,6.378787041,6.440499783,6.446750164,6.341249943,6.349999905,421968000
04/06/2018,6.557804585,6.621250153,6.643499851,6.442500114,6.474999905,642024000
05/06/2018,6.563252449,6.626749992,6.664750099,6.579249859,6.624499798,391712000
06/06/2018,6.565232277,6.628749847,6.631999969,6.519249916,6.535749912,371356000
07/06/2018,6.509522915,6.572500229,6.637000084,6.481249809,6.625,369448000
08/06/2018,6.494170666,6.55700016,6.599999905,6.480000019,6.499000072,360456000
11/06/2018,6.453068256,6.515500069,6.586249828,6.502500057,6.544250011,265372000
12/06/2018,6.501599789,6.564499855,6.576749802,6.491499901,6.542250156,319160000
13/06/2018,6.497142315,6.559999943,6.641749859,6.550749779,6.565999985,338208000
14/06/2018,6.608811855,6.672749996,6.730000019,6.590499878,6.605500221,430016000
15/06/2018,6.567956448,6.631499767,6.686999798,6.583749771,6.614999771,432260000
18/06/2018,6.563748837,6.627250195,6.644999981,6.559500217,6.586999893,356268000
19/06/2018,6.441926479,6.50425005,6.59100008,6.375500202,6.522999763,594932000
20/06/2018,6.494913578,6.557750225,6.611249924,6.506999969,6.545750141,369780000
21/06/2018,6.366159916,6.427750111,6.608500004,6.420000076,6.590000153,359516000
22/06/2018,6.213635445,6.273749828,6.462250233,6.258250237,6.448750019,434160000
25/06/2018,5.92071867,5.978000164,6.170000076,5.888500214,6.166250229,665816000
26/06/2018,5.991781712,6.049749851,6.141250134,5.997749805,6.09250021,478884000
27/06/2018,5.836534977,5.893000126,6.160749912,5.887499809,6.09375,453892000
28/06/2018,5.963802814,6.021500111,6.033500195,5.875249863,5.882999897,338012000
29/06/2018,5.865750313,5.922500134,6.099999905,5.921249866,6.087250233,392300000
02/07/2018,5.997972488,6.056000233,6.05975008,5.831500053,5.852250099,357572000
03/07/2018,5.864264965,5.921000004,6.097000122,5.912499905,6.09100008,222732000
05/07/2018,6.010104656,6.068250179,6.073249817,5.9375,5.976749897,306216000
06/07/2018,6.12400198,6.18324995,6.19175005,6.021999836,6.043499947,296352000
09/07/2018,6.171541214,6.231249809,6.268000126,6.151750088,6.258250237,303880000
10/07/2018,6.27058363,6.331250191,6.353499889,6.203000069,6.243750095,360016000
11/07/2018,6.128954411,6.188250065,6.272500038,6.177499771,6.237500191,367508000
12/07/2018,6.22056675,6.280749798,6.329249859,6.223999977,6.234000206,345508000
13/07/2018,6.173275471,6.232999802,6.299499989,6.190499783,6.299499989,246988000
16/07/2018,6.145543098,6.204999924,6.258500099,6.192500114,6.204999924,197036000
17/07/2018,6.281477928,6.34224987,6.357500076,6.129499912,6.155250072,362136000
18/07/2018,6.232204437,6.292500019,6.348750114,6.241000175,6.334750175,277640000
19/07/2018,6.240375519,6.300749779,6.334750175,6.258250237,6.273499966,235752000
20/07/2018,6.212149143,6.272250175,6.337500095,6.261250019,6.298250198,222352000
23/07/2018,6.175504208,6.235249996,6.24725008,6.081999779,6.245500088,301584000
24/07/2018,6.1581707,6.217750072,6.371250153,6.199999809,6.283750057,354620000
25/07/2018,6.236413956,6.296750069,6.309500217,6.168749809,6.227250099,319112000
26/07/2018,6.309952736,6.370999813,6.408249855,6.259500027,6.276500225,325124000
27/07/2018,6.240128517,6.300499916,6.414999962,6.245999813,6.407999992,295420000
30/07/2018,6.04476881,6.103250027,6.320750237,6.06799984,6.314750195,340340000
31/07/2018,6.062844276,6.121500015,6.197000027,6.053500175,6.092750072,283988000
01/08/2018,6.102707386,6.16174984,6.209000111,6.097249985,6.153250217,283556000
02/08/2018,6.205464363,6.265500069,6.269499779,6.030250072,6.089749813,269668000
03/08/2018,6.242111206,6.302499771,6.326499939,6.273250103,6.290249825,214288000
06/08/2018,6.289896488,6.350749969,6.354249954,6.242750168,6.289750099,207508000
07/08/2018,6.362196922,6.423749924,6.442500114,6.373000145,6.400000095,258132000
08/08/2018,6.398594379,6.460499763,6.506000042,6.389750004,6.425000191,262100000
09/08/2018,6.350065708,6.411499977,6.481249809,6.403749943,6.478499889,204280000
10/08/2018,6.308713913,6.369750023,6.402500153,6.317500114,6.328750134,256396000
13/08/2018,6.341646671,6.402999878,6.525000095,6.376749992,6.378499985,375208000
14/08/2018,6.473124027,6.535749912,6.550000191,6.425499916,6.509500027,466220000
15/08/2018,6.414937019,6.477000237,6.59100008,6.397500038,6.556749821,591136000
16/08/2018,6.374330044,6.43599987,6.550000191,6.375249863,6.547500134,801260000
17/08/2018,6.061852932,6.120500088,6.324250221,6.093249798,6.323500156,1143188000
20/08/2018,6.136630058,6.196000099,6.329999924,5.967999935,6.079500198,854388000
21/08/2018,6.272316456,6.333000183,6.337500095,6.192500114,6.212500095,673988000
22/08/2018,6.50754118,6.570499897,6.575500011,6.296500206,6.300000191,749856000
23/08/2018,6.607078075,6.671000004,6.736999989,6.517499924,6.531499863,720684000
24/08/2018,6.740289211,6.805500031,6.820250034,6.675000191,6.679500103,531512000
27/08/2018,6.831408501,6.897500038,6.972499847,6.803750038,6.835499763,505776000
28/08/2018,6.793772221,6.859499931,6.914500237,6.738249779,6.891499996,475384000
29/08/2018,6.899309158,6.962250233,6.987500191,6.827000141,6.84800005,420108000
30/08/2018,6.882463932,6.945250034,7.043000221,6.907999992,6.930749893,346608000
31/08/2018,6.95356369,7.017000198,7.03000021,6.914999962,6.925000191,306592000
04/09/2018,7.028383255,7.09250021,7.13049984,6.974999905,7.003749847,391720000
05/09/2018,6.897573948,6.960499763,7.110499859,6.878749847,7.074749947,393156000
06/09/2018,6.756363392,6.81799984,6.946499825,6.784749985,6.943999767,322796000
07/09/2018,6.735058308,6.796500206,6.923250198,6.679749966,6.724999905,295420000
10/09/2018,6.806159019,6.868249893,6.898250103,6.775000095,6.819250107,220140000
11/09/2018,6.758345127,6.820000172,6.909999847,6.800499916,6.821499825,243112000
12/09/2018,6.64438343,6.704999924,6.799499989,6.547999859,6.77974987,419092000
13/09/2018,6.722175598,6.783500195,6.875,6.754000187,6.771500111,305536000
14/09/2018,6.848275185,6.910749912,6.977499962,6.837500095,6.874750137,386936000
17/09/2018,6.78633976,6.848249912,6.934500217,6.828750134,6.885000229,205528000
